EQ,0,16661923,81,1,0.9736754,1
EQ,0,16661925,187,1,0.4558359,1
EQ,0,16661926,267,1,0.7507407,1
EQ,0,16661927,151,1,0.09893717,1
EQ,0,16661929,173,1,0.001433545,1
EQ,0,16661930,346,1,0.1994837,1
EQ,0,16661931,266,1,0.306751,1
EQ,0,16661932,17,1,0.4318182,1
EQ,0,16661933,53,1,0.6464785,1
EQ,0,16661934,14,1,0.8553029,1
EQ,0,16661935,334,1,0.3892854,1
EQ,0,16661936,31,1,0.1367264,1
EQ,0,16661937,179,1,0.2553732,1
EQ,0,16661939,63,1,0.7656397,1
EQ,0,16661940,105,1,0.6378075,1
EQ,0,16661941,26,1,0.4093787,1
EQ,0,16661943,61,1,0.228769,1
EQ,0,16661945,109,1,0.9965996,1
EQ,0,16661946,186,1,0.2707428,1
EQ,0,16661947,257,1,0.6262304,1
EQ,0,16661948,146,1,0.2486676,1
EQ,0,16661949,173,1,0.4956859,1
EQ,0,16661950,29,1,0.261571,1
EQ,0,16661951,7,1,0.3670748,1
EQ,0,16661952,361,1,0.5379643,1
EQ,0,16661953,302,1,0.8556148,1
EQ,0,16661955,213,1,0.3317829,1
EQ,0,16661957,309,1,0.8471262,1
EQ,0,16661959,279,1,0.1425295,1
EQ,0,16661961,288,1,0.85049,1
EQ,0,16661962,252,1,0.3726077,1
EQ,0,16661963,150,1,0.9543072,1
EQ,0,16661965,107,1,0.2164619,1
EQ,0,16661967,238,1,0.5725747,1
EQ,0,16661969,334,1,0.5606359,1
EQ,0,16661970,17,1,0.0210937,1
EQ,0,16661971,200,1,0.4271173,1
EQ,0,16661973,42,1,0.9880785,1
EQ,0,16661974,319,1,0.4407369,1
EQ,0,16661975,99,1,0.03270544,1
EQ,0,16661976,188,1,0.8184145,1
EQ,0,16661977,173,1,0.6979003,1
EQ,0,16661978,141,1,0.572517,1
EQ,0,16661979,186,1,0.06473617,1
EQ,0,16661980,47,1,0.5525051,1
EQ,0,16661981,60,1,0.1593511,1
EQ,0,16661982,9,1,0.7868758,1
EQ,0,16661983,348,1,0.5022951,1
EQ,0,16661984,101,1,0.5186277,1
EQ,0,16661985,9,1,0.9225222,1
EQ,0,16661986,53,1,0.3448239,1
EQ,0,16661988,119,1,0.09239603,1
EQ,0,16661990,181,1,0.9544294,1
EQ,0,16661992,70,1,0.6370618,1
EQ,0,16661993,106,1,0.9800419,1
EQ,0,16661994,328,1,0.9507287,1
EQ,0,16661995,136,1,0.7842816,1
EQ,0,16661997,77,1,0.7180517,1
EQ,0,16661999,38,1,0.3340068,1
EQ,0,16662001,161,1,0.9990386,1
EQ,0,16662002,281,1,0.1165471,1
EQ,0,16662003,157,1,0.1251046,1
EQ,0,16662004,277,1,0.4295452,1
EQ,0,16662006,284,1,0.7891803,1
EQ,0,16662008,196,1,0.6780044,1
EQ,0,16662010,147,1,0.2671318,1
EQ,0,16662012,6,1,0.5105367,1
EQ,0,16662014,229,1,0.8088871,1
EQ,0,16662016,344,1,0.4530644,1
EQ,0,16662018,156,1,0.4304209,1
EQ,0,16662020,199,1,0.7245685,1
EQ,0,16662022,39,1,0.4342164,1
EQ,0,16662023,131,1,0.5869485,1
EQ,0,16662025,134,1,0.8179334,1
EQ,0,16662027,337,1,0.41918,1
EQ,0,16662029,12,1,0.5345861,1
EQ,0,16662031,46,1,0.8450149,1
EQ,0,16662032,276,1,0.4826805,1
EQ,0,16662033,307,1,0.7443088,1
EQ,0,16662034,266,1,0.03999191,1
EQ,0,16662035,138,1,0.3058676,1
EQ,0,16662036,97,1,0.6648338,1
EQ,0,16662037,46,1,0.9778553,1
EQ,0,16662038,310,1,0.9274637,1
EQ,0,16662039,73,1,0.4354359,1
EQ,0,16662040,266,1,0.8863855,1
EQ,0,16662041,303,1,0.359149,1
EQ,0,16662042,315,1,0.8409817,1
EQ,0,16662043,256,1,0.1147702,1
EQ,0,16662044,84,1,0.8249965,1
EQ,0,16662045,301,1,0.8107592,1
EQ,0,16662046,158,1,0.3209608,1
EQ,0,16662047,172,1,0.2140103,1
EQ,0,16662048,8,1,0.5663636,1
EQ,0,16662049,68,1,0.1210093,1
EQ,0,16662050,83,1,0.3996435,1
EQ,0,16662051,269,1,0.994467,1
EQ,0,16662052,95,1,0.13752,1
EQ,0,16662053,38,1,0.8014734,1
EQ,0,16662054,70,1,0.02821385,1
EQ,0,16662055,58,1,0.4077914,1
EQ,0,16662056,0,1,0.1392753,1
EQ,0,16662057,218,1,0.7409765,1
EQ,0,16662059,202,1,0.3842594,1
EQ,0,16662061,287,1,0.1265843,1
EQ,0,16662063,361,1,0.4506957,1
EQ,0,16662064,136,1,0.06872566,1
EQ,0,16662065,279,1,0.2518576,1
EQ,0,16662067,104,1,0.7868794,1
EQ,0,16662069,340,1,0.1371479,1
EQ,0,16662071,242,1,0.2195094,1
EQ,0,16662073,138,1,0.8375579,1
EQ,0,16662075,269,1,0.8033329,1
EQ,0,16662077,76,1,0.3391646,1
EQ,0,16662078,268,1,0.7608343,1
EQ,0,16662079,292,1,0.02765597,1
EQ,0,16662080,48,1,0.8028079,1
EQ,0,16662081,167,1,0.2911055,1
EQ,0,16662082,354,1,0.2159903,1
EQ,0,16662083,63,1,0.5463179,1
EQ,0,16662084,230,1,0.432375,1
EQ,0,16662085,326,1,0.3388307,1
EQ,0,16662086,260,1,0.5451927,1
EQ,0,16662088,188,1,0.1500123,1
EQ,0,16662090,309,1,0.5963575,1
EQ,0,16662092,67,1,0.5764741,1
EQ,0,16662094,311,1,0.9026687,1
EQ,0,16662095,74,5,0.7988087,0.8781573,0.6297956,0.5237991,0.875285,1
EQ,0,16662096,266,5,0.142526,0.3035084,0.9119952,0.4880442,0.8455014,1
EQ,0,16662098,184,1,0.03843507,1
EQ,0,16662100,223,1,0.948557,1
EQ,0,16662102,20,1,0.6688312,1
EQ,0,16662104,117,1,0.2808705,1
EQ,0,16662106,241,1,0.4886869,1
EQ,0,16662108,71,1,0.05374821,1
EQ,0,16662110,193,1,0.7406929,1
EQ,0,16662111,104,1,0.6315657,1
EQ,0,16662113,275,1,0.1417542,1
EQ,0,16662114,206,1,0.596621,1
EQ,0,16662115,198,1,0.8538405,1
EQ,0,16662116,95,1,0.4420183,1
EQ,0,16662118,295,1,0.2147475,1
EQ,0,16662120,101,1,0.3701957,1
EQ,0,16662122,199,1,0.3921276,1
EQ,0,16662123,330,1,0.8407875,1
EQ,0,16662124,310,1,0.0537516,1
EQ,0,16662125,186,1,0.3938081,1
EQ,0,16662126,285,1,0.5386605,1
EQ,0,16662127,85,1,0.7081981,1
EQ,0,16662128,302,1,0.2450584,1
EQ,0,16662130,98,1,0.3638216,1
EQ,0,16662132,89,1,0.2521482,1
EQ,0,16662134,23,1,0.7463374,1
EQ,0,16662136,353,1,0.5010425,1
EQ,0,16662137,86,1,0.2764737,1
EQ,0,16662139,256,1,0.03831066,1
EQ,0,16662141,15,1,0.7146567,1
EQ,0,16662143,112,1,0.1841912,1
EQ,0,16662146,237,1,0.4057795,1
EQ,0,16662145,169,1,0.926825,1
EQ,0,16662149,86,1,0.3237086,1
EQ,0,16662148,72,1,0.9238478,1
EQ,0,16662150,249,1,0.7772576,1
EQ,0,16662151,37,1,0.021197,1
EQ,0,16662153,350,1,0.6170268,1
EQ,0,16662155,334,1,0.1494384,1
EQ,0,16662157,167,1,0.8379841,1
EQ,0,16662159,49,1,0.8083593,1
EQ,0,16662160,164,1,0.5511399,1
EQ,0,16662161,38,1,0.6565591,1
EQ,0,16662163,258,1,0.3756171,1
EQ,0,16662164,340,1,0.8943879,1
EQ,0,16662165,138,1,0.89422,1
EQ,0,16662166,20,1,0.340162,1
EQ,0,16662167,149,1,0.3689471,1
EQ,0,16662168,96,1,0.937407,1
EQ,0,16662169,2,1,0.791492,1
EQ,0,16662170,43,1,0.2048217,1
EQ,0,16662171,38,1,0.6366783,1
EQ,0,16662172,326,1,0.1950822,1
EQ,0,16662173,325,1,0.07236341,1
EQ,0,16662174,278,1,0.8728589,1
EQ,0,16662176,201,1,0.3838714,1
EQ,0,16662179,340,2,0.721971,0.4869993,1
EQ,0,16662178,186,2,0.8942592,0.1216867,1
EQ,0,16662180,153,2,0.4434477,0.9559992,1
EQ,0,16662181,335,2,0.9347335,0.08672321,1
EQ,0,16662183,95,1,0.4244742,1
EQ,0,16662184,46,1,0.928431,1
EQ,0,16662185,219,1,0.2869915,1
EQ,0,16662187,143,1,0.6098024,1
EQ,0,16662188,31,1,0.2969934,1
EQ,0,16662190,349,1,0.3238842,1
EQ,0,16662189,305,1,0.4413849,1
EQ,0,16662192,234,1,0.458942,1
EQ,0,16662194,342,1,0.6288339,1
EQ,0,16662196,342,1,0.4452445,1
EQ,0,16662199,30,1,0.2856423,1
EQ,0,16662198,356,1,0.9889093,1
EQ,0,16662200,15,1,0.5697758,1
EQ,0,16662201,227,1,0.3970015,1
EQ,0,16662202,17,1,0.9847756,1
EQ,0,16662203,169,1,0.01993306,1
EQ,0,16662204,312,1,0.3922155,1
EQ,0,16662205,249,1,0.2910576,1
EQ,0,16662206,345,1,0.9808285,1
EQ,0,16662208,281,1,0.8266938,1
EQ,0,16662210,0,1,0.2292181,1
EQ,0,16662212,242,1,0.03576497,1
EQ,0,16662214,335,1,0.200836,1
EQ,0,16662216,66,1,0.7027308,1
EQ,0,16662218,21,1,0.04621519,1
EQ,0,16662219,316,1,0.2397957,1
EQ,0,16662220,353,1,0.3907734,1
EQ,0,16662222,183,1,0.6980733,1
EQ,0,16662223,162,1,0.2026893,1
EQ,0,16662224,317,1,0.7386357,1
EQ,0,16662225,117,1,0.6797141,1
EQ,0,16662226,2,1,0.1118272,1
EQ,0,16662228,54,1,0.403459,1
EQ,0,16662230,89,1,0.8233886,1
EQ,0,16662232,110,1,0.9323944,1
EQ,0,16662234,62,1,0.5855638,1
EQ,0,16662235,333,1,0.3742459,1
EQ,0,16662236,13,1,0.6923662,1
EQ,0,16662237,89,1,0.5126941,1
EQ,0,16662238,77,1,0.4382545,1
EQ,0,16662239,325,1,0.5713413,1
EQ,0,16662240,34,1,0.5313585,1
EQ,0,16662241,51,1,0.304373,1
EQ,0,16662242,354,1,0.08478239,1
EQ,0,16662243,191,1,0.5130321,1
EQ,0,16662244,314,1,0.3988928,1
EQ,0,16662245,75,1,0.01936239,1
EQ,0,16662246,286,1,0.5010816,1
EQ,0,16662247,166,1,0.1717148,1
EQ,0,16662248,307,1,0.9721151,1
EQ,0,16662249,205,1,0.1787325,1
EQ,0,16662250,231,1,0.09024276,1
EQ,0,16662251,236,1,0.139544,1
EQ,0,16662252,145,1,0.1800803,1
EQ,0,16662253,127,1,0.809718,1
EQ,0,16662254,199,1,0.1210969,1
EQ,0,16662255,125,1,0.4658139,1
EQ,0,16662256,57,1,0.1850394,1
EQ,0,16662257,328,1,0.02369464,1
EQ,0,16662258,27,1,0.612584,1
EQ,0,16662259,59,1,0.1947435,1
EQ,0,16662260,170,1,0.08738062,1
EQ,0,16662261,32,1,0.6759133,1
EQ,0,16662262,5,1,0.7393852,1
EQ,0,16662263,84,1,0.2714363,1
EQ,0,16662264,256,1,0.2072498,1
EQ,0,16662265,343,1,0.1047744,1
EQ,0,16662266,324,1,0.7573329,1
EQ,0,16662267,119,1,0.786617,1
EQ,0,16662268,279,1,0.6165395,1
EQ,0,16662269,60,1,0.01625183,1
EQ,0,16662270,360,1,0.8579094,1
EQ,0,16662271,179,1,0.5129333,1
EQ,0,16662272,236,1,0.09548049,1
EQ,0,16662273,282,1,0.2405555,1
EQ,0,16662274,277,1,0.4351503,1
EQ,0,16662275,11,1,0.6600398,1
EQ,0,16662276,146,1,0.7935829,1
EQ,0,16662277,315,1,0.4757768,1
EQ,0,16662278,293,1,0.1784579,1
EQ,0,16662279,293,1,0.944369,1
EQ,0,16662280,196,1,0.5758696,1
EQ,0,16662281,300,1,0.5283663,1
EQ,0,16662282,284,1,0.3954272,1
EQ,0,16662283,120,1,0.3988754,1
EQ,0,16662284,223,1,0.008800906,1
EQ,0,16662285,162,1,0.04569501,1
EQ,0,16662286,62,1,0.1243013,1
EQ,0,16662287,202,1,0.4843048,1
EQ,0,16662288,97,1,0.3351811,1
EQ,0,16662289,232,1,0.5218539,1
EQ,0,16662290,296,1,0.7268001,1
EQ,0,16662291,22,1,0.5444465,1
EQ,0,16662292,32,1,0.328958,1
EQ,0,16662293,70,1,0.3653503,1
EQ,0,16662294,265,1,0.1778951,1
EQ,0,16662295,7,1,0.37018,1
EQ,0,16662296,349,1,0.570189,1
EQ,0,16662297,68,1,0.3840924,1
EQ,0,16662298,48,1,0.7114453,1
EQ,0,16662299,182,1,0.9428087,1
EQ,0,16662300,291,1,0.5711705,1
EQ,0,16662301,233,1,0.2251071,1
EQ,0,16662302,140,1,0.1952273,1
EQ,0,16662303,146,1,0.4671859,1
EQ,0,16662304,294,1,0.7665336,1
EQ,0,16662305,127,1,0.3149354,1
EQ,0,16662306,133,1,0.007943209,1
EQ,0,16662307,20,1,0.2992504,1
EQ,0,16662308,84,1,0.5788504,1
EQ,0,16662309,298,1,0.3955326,1
EQ,0,16662310,91,1,0.2691453,1
EQ,0,16662311,216,1,0.8731093,1
EQ,0,16662312,215,1,0.8332269,1
EQ,0,16662313,86,1,0.7101684,1
EQ,0,16662314,97,1,0.1290991,1
EQ,0,16662315,167,1,0.9697803,1
EQ,0,16662316,71,1,0.3371756,1
EQ,0,16662317,59,1,0.4365676,1
EQ,0,16662318,183,1,0.2073553,1
EQ,0,16662319,11,1,0.8942397,1
EQ,0,16662320,205,1,0.8818551,1
EQ,0,16662321,11,1,0.5258581,1
EQ,0,16662322,307,1,0.5829844,1
EQ,0,16662323,99,1,0.09798235,1
EQ,0,16662324,89,1,0.6274027,1
EQ,0,16662325,287,1,0.00051304,1
EQ,0,16662326,342,1,0.2670638,1
EQ,0,16662327,350,1,0.9391372,1
EQ,0,16662328,227,1,0.7854181,1
EQ,0,16662329,12,1,0.939185,1
EQ,0,16662330,349,1,0.7481909,1
EQ,0,16662331,348,1,0.9826695,1
EQ,0,16662332,189,1,0.7560928,1
EQ,0,16662333,255,1,0.8510872,1
EQ,0,16662334,56,1,0.4691161,1
EQ,0,16662335,72,1,0.3898632,1
EQ,0,16662336,286,1,0.8078725,1
EQ,0,16662337,177,1,0.2749296,1
EQ,0,16662338,86,1,0.5490021,1
EQ,0,16662339,153,1,0.9144712,1
EQ,0,16662340,153,1,0.8519557,1
EQ,0,16662341,111,1,0.4532273,1
EQ,0,16662342,42,1,0.3979376,1
EQ,0,16662343,178,1,0.2478637,1
EQ,0,16662344,175,1,0.8840071,1
EQ,0,16662345,353,1,0.0118763,1
EQ,0,16662346,296,1,0.0916279,1
EQ,0,16662347,242,1,0.4585645,1
EQ,0,16662348,74,1,0.5359932,1
EQ,0,16662349,249,1,0.3041301,1
EQ,0,16662350,69,1,0.3790049,1
EQ,0,16662351,156,1,0.9283872,1
EQ,0,16662352,70,1,0.6648868,1
EQ,0,16662353,45,1,0.4163907,1
EQ,0,16662354,132,1,0.5056509,1
EQ,0,16662355,164,1,0.158162,1
EQ,0,16662356,264,1,0.2899218,1
EQ,0,16662357,167,1,0.5112143,1
EQ,0,16662358,39,1,0.1509205,1
EQ,0,16662359,209,1,0.7410678,1
EQ,0,16662360,82,1,0.827162,1
EQ,0,16662361,186,1,0.7112434,1
EQ,0,16662362,213,1,0.7476649,1
EQ,0,16662363,212,1,0.1749192,1
EQ,0,16662364,347,1,0.8929498,1
EQ,0,16662365,119,1,0.4341986,1
EQ,0,16662366,248,1,0.5976847,1
EQ,0,16662367,62,1,0.4663316,1
EQ,0,16662368,209,1,0.1839774,1
EQ,0,16662369,138,1,0.6759368,1
EQ,0,16662370,339,1,0.9272965,1
EQ,0,16662371,284,1,0.6010829,1
EQ,0,16662372,224,1,0.2647745,1
EQ,0,16662373,64,1,0.9162593,1
EQ,0,16662374,183,1,0.8415432,1
EQ,0,16662375,133,1,0.8514554,1
EQ,0,16662376,253,1,0.5534053,1
EQ,0,16662377,229,1,0.4386737,1
EQ,0,16662378,263,1,0.2610051,1
EQ,0,16662379,240,1,0.3744877,1
EQ,0,16662380,340,1,0.5743093,1
EQ,0,16662381,148,1,0.3195066,1
EQ,0,16662382,263,1,0.3598921,1
EQ,0,16662383,31,1,0.4123498,1
EQ,0,16662384,292,1,0.8464066,1
EQ,0,16662385,210,1,0.7755052,1
EQ,0,16662386,79,1,0.2226815,1
EQ,0,16662387,191,1,0.3270595,1
EQ,0,16662388,47,1,0.8194626,1
EQ,0,16662389,112,1,0.9899436,1
EQ,0,16662390,353,1,0.4811567,1
EQ,0,16662391,259,1,0.4323522,1
EQ,0,16662392,261,1,0.525799,1
EQ,0,16662393,272,1,0.7611671,1
EQ,0,16662394,362,1,0.7978253,1
EQ,0,16662395,226,1,0.643224,1
EQ,0,16662396,169,1,0.7506061,1
EQ,0,16662397,117,1,0.8594955,1
EQ,0,16662398,63,1,0.02811992,1
EQ,0,16662399,264,1,0.3709108,1
EQ,0,16662400,228,1,0.1707675,1
EQ,0,16662401,70,1,0.02744988,1
EQ,0,16662402,97,1,0.1514744,1
EQ,0,16662403,362,1,0.03357993,1
EQ,0,16662404,45,1,0.6342782,1
EQ,0,16662405,169,1,0.2707571,1
EQ,0,16662406,361,1,0.1515781,1
EQ,0,16662407,76,1,0.460202,1
EQ,0,16662408,181,1,0.08293017,1
EQ,0,16662409,213,1,0.519519,1
EQ,0,16662410,204,1,0.01053788,1
EQ,0,16662411,58,1,0.7128545,1
EQ,0,16662412,240,1,0.003801685,1
EQ,0,16662413,25,1,0.779728,1
EQ,0,16662414,233,1,0.7529375,1
EQ,0,16662415,82,1,0.5996036,1
EQ,0,16662416,142,1,0.420449,1
EQ,0,16662417,108,1,0.9963484,1
EQ,0,16662418,299,1,0.3997689,1
EQ,0,16662419,334,1,0.4813441,1
EQ,0,16662420,259,1,0.7059612,1
EQ,0,16662421,293,1,0.1830285,1
EQ,0,16662422,58,1,0.8255036,1
EQ,0,16662423,66,1,0.8507179,1
EQ,0,16662424,318,1,0.1494601,1
EQ,0,16662425,28,1,0.2506125,1
EQ,0,16662426,341,1,0.2181829,1
EQ,0,16662427,17,1,0.973913,1
EQ,0,16662428,166,1,0.06091524,1
EQ,0,16662429,7,1,0.9864792,1
EQ,0,16662430,328,1,0.9101968,1
EQ,0,16662431,334,1,0.2384244,1
EQ,0,16662432,234,1,0.7030242,1
EQ,0,16662433,257,1,0.3952582,1
EQ,0,16662434,225,1,0.5280991,1
EQ,0,16662435,111,1,0.5585398,1
EQ,0,16662436,131,1,0.6637592,1
EQ,0,16662437,123,1,0.3462879,1
EQ,0,16662438,258,1,0.4101071,1
EQ,0,16662439,106,1,0.2852434,1
EQ,0,16662440,167,1,0.9439383,1
EQ,0,16662441,295,1,0.7939463,1
EQ,0,16662442,239,1,0.04911982,1
EQ,0,16662443,109,1,0.5455438,1
EQ,0,16662444,256,1,0.03045432,1
EQ,0,16770165,305,15,0.780298,0.3901523,0.01471349,0.5129584,0.6976929,0.5358343,0.1492234,0.4204507,0.08489664,0.3049224,0.2043928,0.8796926,0.3548385,0.09625477,0.7227102,1
EQ,0,16770167,154,15,0.251643,0.4409018,0.5630534,0.9043648,0.7693864,0.3770142,0.2501375,0.6435782,0.399471,0.001047898,0.2699372,0.7317314,0.7772953,0.6028529,0.9959317,1
EQ,0,16770166,194,15,0.1214102,0.5329176,0.6254168,0.3237444,0.4030341,0.1400227,0.3076791,0.1689612,0.3067496,0.5271283,0.6486769,0.8925861,0.2485333,0.2147962,0.8903464,1
EQ,0,16770168,259,5,0.1817436,0.5725219,0.1193921,0.5787596,0.06238301,1
EQ,0,16770170,27,5,0.8827213,0.2521316,0.1690314,0.7716097,0.1897673,1
EQ,0,16770169,99,5,0.5045103,0.4229259,0.1562798,0.07025467,0.1515934,1
EQ,0,16770171,319,1,0.4910382,1
EQ,0,16770173,324,1,0.2212192,1
EQ,0,16770172,345,1,0.803049,1
EQ,0,16770174,6,1,0.2633278,1
EQ,0,16770176,98,1,0.9636801,1
EQ,0,16770175,305,1,0.02443592,1
EQ,0,16770177,64,71,0.6409805,0.9675817,0.4263055,0.2872096,0.4475875,0.5482937,0.597087,0.6261867,0.6838134,0.02383098,0.7145587,0.5890458,0.9199932,0.5265346,0.8113541,0.4196613,0.8555743,0.9983796,0.8031613,0.8879316,0.7001495,0.6390009,0.05557294,0.94397,0.1299213,0.9504157,0.8865161,0.4707485,0.2758193,0.9032758,0.1998647,0.3966042,0.07202128,0.3030865,0.8514085,0.1107097,0.3752524,0.7535052,0.8211322,0.4153864,0.6849647,0.9530298,0.600925,0.8677987,0.1445204,0.2258508,0.9177943,0.4979013,0.9950385,0.169371,0.4241915,0.8182847,0.06356238,0.5627455,0.4763811,0.001979664,0.9120088,0.4823355,0.1572883,0.4971718,0.6617776,0.1263384,0.3503674,0.7805375,0.8239663,0.3179545,0.5170246,0.6169067,0.6751261,0.7006444,0.04440885,1
EQ,0,16770179,170,71,0.7090142,0.2769263,0.5201749,0.1566093,0.2524612,0.7460367,0.9394195,0.8475096,0.753668,0.4923429,0.815266,0.232706,0.7653059,0.2558123,0.9922216,0.3854294,0.9116847,0.2323312,0.2204275,0.7735273,0.6038628,0.3686981,0.4614741,0.9597207,0.8087518,0.5061714,0.007854606,0.9016826,0.5634837,0.4541176,0.5604192,0.8176752,0.4494072,0.1712445,0.5470291,0.3547438,0.07040252,0.6189803,0.6741272,0.7612672,0.7420179,0.2621773,0.9694823,0.90256,0.1462703,0.6797606,0.3433459,0.3708939,0.4643339,0.8929806,0.2048409,0.3578004,0.7638667,0.1956999,0.8627047,0.3403161,0.8154523,0.5604541,0.3478575,0.7462898,0.7381821,0.0377369,0.2840258,0.2995504,0.9319237,0.9975908,0.7832989,0.5940613,0.7087831,0.6374778,0.3150269,1
EQ,0,16770178,144,71,0.231056,0.9077607,0.3030695,0.958164,0.1572388,0.2347886,0.1034151,0.512894,0.5631238,0.6093385,0.7536481,0.1995884,0.8862184,0.1503044,0.2562878,0.2196129,0.5075327,0.578863,0.89035,0.1346405,0.4681256,0.05251536,0.4037628,0.8856493,0.7634279,0.7181747,0.06359462,0.8664355,0.02998903,0.8987855,0.0806254,0.90785,0.1906834,0.7012875,0.5098658,0.8045368,0.06625012,0.05965957,0.6144544,0.4009124,0.4008726,0.4904361,0.3359662,0.2800778,0.419055,0.9822255,0.3499115,0.2700314,0.8832003,0.392754,0.2336589,0.1630707,0.897808,0.4139514,0.928384,0.1785406,0.5039978,0.4174201,0.1947361,0.4390641,0.1711939,0.2369797,0.4829049,0.6643384,0.5287131,0.8457981,0.00890502,0.1849308,0.6404386,0.4517511,0.1533628,1
EQ,0,16770180,28,17,0.5798168,0.1823969,0.4271489,0.9790012,0.6274759,0.5009454,0.6737574,0.1650682,0.7107822,0.3192507,0.9300679,0.005072074,0.8722045,0.06960704,0.4917985,0.9723381,0.8197737,1
EQ,0,16770182,4,17,0.6557946,0.2693141,0.2113272,0.6785483,0.6692727,0.8721969,0.1704686,0.1564808,0.4320962,0.5231093,0.8533533,0.8011605,0.2526747,0.9731313,0.32441,0.7653033,0.8490233,1
EQ,0,16770181,14,17,0.1891961,0.7448068,0.6306036,0.4631612,0.2072991,0.7138497,0.9704602,0.1419488,0.8870118,0.1389621,0.09001569,0.5126211,0.03496061,0.741937,0.539277,0.2011593,0.0482909,1
EQ,0,16770183,202,10,0.3583078,0.8963973,0.8559832,0.8472554,0.4240749,0.9984021,0.6008961,0.6130168,0.1199892,0.9757369,1
EQ,0,16770185,205,10,0.1719172,0.05243858,0.2074756,0.4929446,0.358757,0.5408172,0.02509858,0.4980804,0.3945218,0.9749689,1
EQ,0,16770184,216,10,0.4672744,0.4491563,0.03718151,0.5311108,0.4810188,0.9693974,0.3547007,0.4254235,0.6093247,0.4589571,1
EQ,0,16770186,209,6,0.9283518,0.01320301,0.1853561,0.4411137,0.9514595,0.2144054,1
EQ,0,16770188,167,6,0.6516762,0.5462909,0.1045997,0.9473279,0.03851463,0.4303683,1
EQ,0,16770187,179,6,0.02074482,0.3368357,0.957279,0.8456706,0.4111531,0.4837924,1
EQ,0,16770189,208,6,0.4141563,0.5387284,0.883142,0.6674374,0.7453734,0.6675419,1
EQ,0,16770191,199,6,0.4505454,0.9376312,0.2627523,0.9166391,0.8573785,0.9410071,1
EQ,0,16770190,172,6,0.3730946,0.08178385,0.4179572,0.5406699,0.4290865,0.009595051,1
EQ,0,16770192,230,1,0.2566888,1
EQ,0,16770194,339,1,0.04008697,1
EQ,0,16770193,19,1,0.4023817,1
EQ,0,16770195,213,1,0.5002676,1
EQ,0,16770197,286,1,0.8402031,1
EQ,0,16770196,330,1,0.7100493,1
EQ,0,16770198,277,1,0.06990051,1
EQ,0,16770200,166,1,0.3478573,1
EQ,0,16770199,13,1,0.8085876,1
EQ,0,16770201,244,1,0.6912671,1
EQ,0,16770203,234,1,0.02338966,1
EQ,0,16770202,302,1,0.6499648,1
EQ,0,16770204,56,2,0.6701518,0.8022644,1
EQ,0,16770205,167,2,0.5615738,0.2159493,1
EQ,0,16770206,319,1,0.7250298,1
EQ,0,16770208,233,1,0.8665518,1
EQ,0,16770207,40,1,0.6717923,1
EQ,0,16770209,158,1,0.5645149,1
EQ,0,16770210,55,1,0.7519333,1
EQ,0,16770211,259,1,0.2062555,1
EQ,0,16770213,131,1,0.8119083,1
EQ,0,16770212,363,1,0.8621116,1
EQ,0,16770214,357,2,0.8139005,0.8248484,1
EQ,0,16770216,357,2,0.1372137,0.001126049,1
EQ,0,16770215,126,2,0.5819086,0.06402253,1
EQ,0,16770217,151,2,0.9337488,0.5709084,1
EQ,0,16770219,314,2,0.9095418,0.3349735,1
